id,is_del,sort,crtd_at,uptd_at,dltd_at,is_active,tree_id,tree_level,tree_left,tree_right,is_leaf,t_path,name,sname,abbr,stcode,initials,pinyin,longitude,latitude,area_code,zip_code,mname,msname,extra,suffix,is_hot,is_r,is_m,is_d,creator,pid
01GSWGTB7NM2MAPZX0YWFQ35AS,f,1778,2023-03-03 15:17:09.335124+08,2023-03-03 15:17:09.335124+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT70KQHGQ3WXHF8MD2DDM,肥城市,肥城,,370983,fc,feicheng,116.763702,36.1856,,271600,"山东省,泰安市,肥城市","山东,泰安,肥城","",市,f,t,f,f,"",01GSWGT70KQHGQ3WXHF8MD2DDM
01GSWGTB7VD9H639DS9QY5TY0Q,f,1779,2023-03-03 15:17:09.336684+08,2023-03-03 15:17:09.336684+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT70NG80BGR06FX41Q3TH,环翠区,环翠,,371002,hc,huancui,122.116188,37.510754,,264200,"山东省,威海市,环翠区","山东,威海,环翠","",区,f,t,f,f,"",01GSWGT70NG80BGR06FX41Q3TH
01GSWGTB7ZJATZV20J26QH661S,f,1780,2023-03-03 15:17:09.337883+08,2023-03-03 15:17:09.337883+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT70NG80BGR06FX41Q3TH,文登区,文登,,371003,wd,wendeng,122.057137,37.196209,,264400,"山东省,威海市,文登区","山东,威海,文登","",区,f,t,f,f,"",01GSWGT70NG80BGR06FX41Q3TH
01GSWGTB83CTJMWD4Y35TYCJAC,f,1781,2023-03-03 15:17:09.339863+08,2023-03-03 15:17:09.339864+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT70NG80BGR06FX41Q3TH,荣成市,荣成,,371082,rc,rongcheng,122.422897,37.160133,,264300,"山东省,威海市,荣成市","山东,威海,荣成","",市,f,t,f,f,"",01GSWGT70NG80BGR06FX41Q3TH
01GSWGTB86Q132PB8TQQF623NZ,f,1782,2023-03-03 15:17:09.341457+08,2023-03-03 15:17:09.341457+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT70NG80BGR06FX41Q3TH,乳山市,乳山,,371083,rs,rushan,121.536346,36.919621,,264500,"山东省,威海市,乳山市","山东,威海,乳山","",市,f,t,f,f,"",01GSWGT70NG80BGR06FX41Q3TH
01GSWGTB8BA1REJPBEF6FABYRV,f,1783,2023-03-03 15:17:09.342655+08,2023-03-03 15:17:09.342655+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT70S21X9YSTH70MWP8HM,东港区,东港,,371102,dg,donggang,119.457703,35.426151,,276800,"山东省,日照市,东港区","山东,日照,东港","",区,f,t,f,f,"",01GSWGT70S21X9YSTH70MWP8HM
01GSWGTB8H0CCDZ65G8WQX2S25,f,1784,2023-03-03 15:17:09.343899+08,2023-03-03 15:17:09.343899+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT70S21X9YSTH70MWP8HM,岚山区,岚山,,371103,ls,lanshan,119.315842,35.119793,,276800,"山东省,日照市,岚山区","山东,日照,岚山","",区,f,t,f,f,"",01GSWGT70S21X9YSTH70MWP8HM
01GSWGTB8MQGD92W5W9WR3D8VW,f,1785,2023-03-03 15:17:09.34495+08,2023-03-03 15:17:09.34495+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT70S21X9YSTH70MWP8HM,五莲县,五莲,,371121,wl,wulian,119.206749,35.751934,,262300,"山东省,日照市,五莲县","山东,日照,五莲","",县,f,t,f,f,"",01GSWGT70S21X9YSTH70MWP8HM
01GSWGTB8QSS50Y16ST9NWEZAA,f,1786,2023-03-03 15:17:09.346089+08,2023-03-03 15:17:09.346089+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT70S21X9YSTH70MWP8HM,莒县,莒县,,371122,jx,juxian,118.832863,35.588116,,276500,"山东省,日照市,莒县","山东,日照,莒县","","",f,t,f,f,"",01GSWGT70S21X9YSTH70MWP8HM
01GSWGTB8Y582ECP6E3BMWZK7J,f,1787,2023-03-03 15:17:09.347157+08,2023-03-03 15:17:09.347157+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT70X74RHK77YFQPTM60B,莱城区,莱城,,371202,lc,laicheng,117.678352,36.213661,,271100,"山东省,莱芜市,莱城区","山东,莱芜,莱城","",区,f,t,f,f,"",01GSWGT70X74RHK77YFQPTM60B
01GSWGTB92G7Q4K4ZBAVYYYPJ4,f,1788,2023-03-03 15:17:09.348211+08,2023-03-03 15:17:09.348211+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT70X74RHK77YFQPTM60B,钢城区,钢城,,371203,gc,gangcheng,117.820328,36.058037,,271100,"山东省,莱芜市,钢城区","山东,莱芜,钢城","",区,f,t,f,f,"",01GSWGT70X74RHK77YFQPTM60B
01GSWGTB96PA61RXQC89QMREZX,f,1789,2023-03-03 15:17:09.349289+08,2023-03-03 15:17:09.349289+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT710E7YXVEASEB2XMR85,兰山区,兰山,,371302,ls,lanshan,118.327667,35.06163,,276000,"山东省,临沂市,兰山区","山东,临沂,兰山","",区,f,t,f,f,"",01GSWGT710E7YXVEASEB2XMR85
01GSWGTB9CG5QRN27EPA7P4WG9,f,1790,2023-03-03 15:17:09.350439+08,2023-03-03 15:17:09.350439+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT710E7YXVEASEB2XMR85,罗庄区,罗庄,,371311,lz,luozhuang,118.284798,34.997204,,276000,"山东省,临沂市,罗庄区","山东,临沂,罗庄","",区,f,t,f,f,"",01GSWGT710E7YXVEASEB2XMR85
01GSWGTB9G821YV3AFWSG22Y5V,f,1791,2023-03-03 15:17:09.351469+08,2023-03-03 15:17:09.351469+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT710E7YXVEASEB2XMR85,河东区,河东,,371312,hd,hedong,118.398293,35.085003,,276000,"山东省,临沂市,河东区","山东,临沂,河东","",区,f,t,f,f,"",01GSWGT710E7YXVEASEB2XMR85
01GSWGTB9K4MMNH72C3Q6XHH72,f,1792,2023-03-03 15:17:09.352492+08,2023-03-03 15:17:09.352492+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT710E7YXVEASEB2XMR85,沂南县,沂南,,371321,yn,yinan,118.455399,35.547001,,276300,"山东省,临沂市,沂南县","山东,临沂,沂南","",县,f,t,f,f,"",01GSWGT710E7YXVEASEB2XMR85
01GSWGTB9PKFA5HM0EWWHXE58B,f,1793,2023-03-03 15:17:09.35355+08,2023-03-03 15:17:09.35355+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT710E7YXVEASEB2XMR85,郯城县,郯城,,371322,tc,tancheng,118.342964,34.614738,,276100,"山东省,临沂市,郯城县","山东,临沂,郯城","",县,f,t,f,f,"",01GSWGT710E7YXVEASEB2XMR85
01GSWGTB9SCRDEZ648W5XKZEQP,f,1794,2023-03-03 15:17:09.354654+08,2023-03-03 15:17:09.354654+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT710E7YXVEASEB2XMR85,沂水县,沂水,,371323,ys,yishui,118.634544,35.787029,,276400,"山东省,临沂市,沂水县","山东,临沂,沂水","",县,f,t,f,f,"",01GSWGT710E7YXVEASEB2XMR85
01GSWGTB9ZD4FMBFA50D8CSCZY,f,1795,2023-03-03 15:17:09.356737+08,2023-03-03 15:17:09.356737+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT710E7YXVEASEB2XMR85,兰陵县,兰陵,,371324,ll,lanling,0,0,,,"山东省,临沂市,兰陵县","山东,临沂,兰陵","",县,f,t,f,f,"",01GSWGT710E7YXVEASEB2XMR85
01GSWGTBA3QJB5P1ZWABWZQSW2,f,1796,2023-03-03 15:17:09.358055+08,2023-03-03 15:17:09.358055+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT710E7YXVEASEB2XMR85,费县,费县,,371325,fx,feixian,117.968872,35.269173,,273400,"山东省,临沂市,费县","山东,临沂,费县","","",f,t,f,f,"",01GSWGT710E7YXVEASEB2XMR85
01GSWGTBAGXKTQDH9WDGNF9ZFM,f,1797,2023-03-03 15:17:09.359296+08,2023-03-03 15:17:09.359297+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT710E7YXVEASEB2XMR85,平邑县,平邑,,371326,py,pingyi,117.631882,35.51152,,273300,"山东省,临沂市,平邑县","山东,临沂,平邑","",县,f,t,f,f,"",01GSWGT710E7YXVEASEB2XMR85
01GSWGTBBJZ172S30AWZV7282N,f,1798,2023-03-03 15:17:09.360467+08,2023-03-03 15:17:09.360467+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT710E7YXVEASEB2XMR85,莒南县,莒南,,371327,jn,junan,118.838318,35.175911,,276600,"山东省,临沂市,莒南县","山东,临沂,莒南","",县,f,t,f,f,"",01GSWGT710E7YXVEASEB2XMR85
01GSWGTBBQ8204QSG8K5WWTRF0,f,1799,2023-03-03 15:17:09.361574+08,2023-03-03 15:17:09.361574+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT710E7YXVEASEB2XMR85,蒙阴县,蒙阴,,371328,my,mengyin,117.943268,35.712433,,276200,"山东省,临沂市,蒙阴县","山东,临沂,蒙阴","",县,f,t,f,f,"",01GSWGT710E7YXVEASEB2XMR85
01GSWGTBBT9RGA0H4DW8BBPQTZ,f,1800,2023-03-03 15:17:09.362682+08,2023-03-03 15:17:09.362682+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT710E7YXVEASEB2XMR85,临沭县,临沭,,371329,ls,linshu,118.648376,34.917061,,276700,"山东省,临沂市,临沭县","山东,临沂,临沭","",县,f,t,f,f,"",01GSWGT710E7YXVEASEB2XMR85
01GSWGTBBZ5FZCXJKYVV5HWFM7,f,1801,2023-03-03 15:17:09.363794+08,2023-03-03 15:17:09.363795+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT713XGFXEQX371C60Q37,德城区,德城,,371402,dc,decheng,116.307076,37.453922,,253000,"山东省,德州市,德城区","山东,德州,德城","",区,f,t,f,f,"",01GSWGT713XGFXEQX371C60Q37
01GSWGTBC3MRY3EF98MJMP0MZH,f,1802,2023-03-03 15:17:09.364815+08,2023-03-03 15:17:09.364815+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT713XGFXEQX371C60Q37,陵城区,陵城,,371403,lc,lingcheng,0,0,,,"山东省,德州市,陵城区","山东,德州,陵城","",区,f,t,f,f,"",01GSWGT713XGFXEQX371C60Q37
01GSWGTBC7JXBFAPN16BWH3HKE,f,1803,2023-03-03 15:17:09.365883+08,2023-03-03 15:17:09.365883+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT713XGFXEQX371C60Q37,宁津县,宁津,,371422,nj,ningjin,116.793716,37.64962,,253400,"山东省,德州市,宁津县","山东,德州,宁津","",县,f,t,f,f,"",01GSWGT713XGFXEQX371C60Q37
01GSWGTBCA18RJFQGFMY32DGPT,f,1804,2023-03-03 15:17:09.366992+08,2023-03-03 15:17:09.366992+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT713XGFXEQX371C60Q37,庆云县,庆云,,371423,qy,qingyun,117.390511,37.777725,,253700,"山东省,德州市,庆云县","山东,德州,庆云","",县,f,t,f,f,"",01GSWGT713XGFXEQX371C60Q37
01GSWGTBCQ78YQF5QGAHQ38AJF,f,1805,2023-03-03 15:17:09.368108+08,2023-03-03 15:17:09.368109+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT713XGFXEQX371C60Q37,临邑县,临邑,,371424,ly,linyi,116.867027,37.192043,,251500,"山东省,德州市,临邑县","山东,德州,临邑","",县,f,t,f,f,"",01GSWGT713XGFXEQX371C60Q37
01GSWGTBCXY7E276NJZ0SD926G,f,1806,2023-03-03 15:17:09.36921+08,2023-03-03 15:17:09.369211+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT713XGFXEQX371C60Q37,齐河县,齐河,,371425,qh,qihe,116.758392,36.795498,,251100,"山东省,德州市,齐河县","山东,德州,齐河","",县,f,t,f,f,"",01GSWGT713XGFXEQX371C60Q37
01GSWGTBD3R0XFBVSST9YDC976,f,1807,2023-03-03 15:17:09.37035+08,2023-03-03 15:17:09.37035+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT713XGFXEQX371C60Q37,平原县,平原,,371426,py,pingyuan,116.433907,37.164463,,253100,"山东省,德州市,平原县","山东,德州,平原","",县,f,t,f,f,"",01GSWGT713XGFXEQX371C60Q37
01GSWGTBD8KJXZ7EBG3R8QNKE2,f,1808,2023-03-03 15:17:09.371609+08,2023-03-03 15:17:09.37161+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT713XGFXEQX371C60Q37,夏津县,夏津,,371427,xj,xiajin,116.003815,36.9505,,253200,"山东省,德州市,夏津县","山东,德州,夏津","",县,f,t,f,f,"",01GSWGT713XGFXEQX371C60Q37
01GSWGTBDBTRQQH792XP83Q3QQ,f,1809,2023-03-03 15:17:09.373659+08,2023-03-03 15:17:09.37366+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT713XGFXEQX371C60Q37,武城县,武城,,371428,wc,wucheng,116.078629,37.209526,,253300,"山东省,德州市,武城县","山东,德州,武城","",县,f,t,f,f,"",01GSWGT713XGFXEQX371C60Q37
01GSWGTBDE6QEKQWMKND8W2N4H,f,1810,2023-03-03 15:17:09.375525+08,2023-03-03 15:17:09.375525+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT713XGFXEQX371C60Q37,乐陵市,乐陵,,371481,ll,leling,117.21666,37.729115,,253600,"山东省,德州市,乐陵市","山东,德州,乐陵","",市,f,t,f,f,"",01GSWGT713XGFXEQX371C60Q37
01GSWGTBDMX1FH22XQTJ4VPJB1,f,1811,2023-03-03 15:17:09.376748+08,2023-03-03 15:17:09.376749+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT713XGFXEQX371C60Q37,禹城市,禹城,,371482,yc,yucheng,116.642555,36.934486,,251200,"山东省,德州市,禹城市","山东,德州,禹城","",市,f,t,f,f,"",01GSWGT713XGFXEQX371C60Q37
01GSWGTBDRPT3E2YCE5TQVZNF2,f,1812,2023-03-03 15:17:09.377776+08,2023-03-03 15:17:09.377776+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT716QYJPQ7YD1MYNHRJG,东昌府区,东昌府,,371502,dcf,dongchangfu,115.980026,36.456059,,252000,"山东省,聊城市,东昌府区","山东,聊城,东昌府","",区,f,t,f,f,"",01GSWGT716QYJPQ7YD1MYNHRJG
01GSWGTBDV0BEMFG8JT64BW0N9,f,1813,2023-03-03 15:17:09.3788+08,2023-03-03 15:17:09.3788+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT716QYJPQ7YD1MYNHRJG,阳谷县,阳谷,,371521,yg,yanggu,115.784286,36.113708,,252300,"山东省,聊城市,阳谷县","山东,聊城,阳谷","",县,f,t,f,f,"",01GSWGT716QYJPQ7YD1MYNHRJG
01GSWGTBDYSBF0J8F4C2ZACQTB,f,1814,2023-03-03 15:17:09.380532+08,2023-03-03 15:17:09.380532+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT716QYJPQ7YD1MYNHRJG,莘县,莘县,,371522,xx,xinxian,115.66729,36.237598,,252400,"山东省,聊城市,莘县","山东,聊城,莘县","","",f,t,f,f,"",01GSWGT716QYJPQ7YD1MYNHRJG
01GSWGTBE514C6B79AM4HZ2VQY,f,1815,2023-03-03 15:17:09.381633+08,2023-03-03 15:17:09.381634+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT716QYJPQ7YD1MYNHRJG,茌平县,茌平,,371523,cp,chiping,116.253349,36.591934,,252100,"山东省,聊城市,茌平县","山东,聊城,茌平","",县,f,t,f,f,"",01GSWGT716QYJPQ7YD1MYNHRJG
01GSWGTBE8C4KM9NV4N1SC00JH,f,1816,2023-03-03 15:17:09.382804+08,2023-03-03 15:17:09.382804+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT716QYJPQ7YD1MYNHRJG,东阿县,东阿,,371524,da,donga,116.248856,36.336002,,252200,"山东省,聊城市,东阿县","山东,聊城,东阿","",县,f,t,f,f,"",01GSWGT716QYJPQ7YD1MYNHRJG
01GSWGTBEBSXSJQRSRJ144ZHT8,f,1817,2023-03-03 15:17:09.383873+08,2023-03-03 15:17:09.383873+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT716QYJPQ7YD1MYNHRJG,冠县,冠县,,371525,gx,guanxian,115.444809,36.483753,,252500,"山东省,聊城市,冠县","山东,聊城,冠县","","",f,t,f,f,"",01GSWGT716QYJPQ7YD1MYNHRJG
01GSWGTBEE0BXWPTX5PB5JN71Z,f,1818,2023-03-03 15:17:09.385031+08,2023-03-03 15:17:09.385031+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT716QYJPQ7YD1MYNHRJG,高唐县,高唐,,371526,gt,gaotang,116.22966,36.859756,,252800,"山东省,聊城市,高唐县","山东,聊城,高唐","",县,f,t,f,f,"",01GSWGT716QYJPQ7YD1MYNHRJG
01GSWGTBEMQXXW7ADF4PPNH0J9,f,1819,2023-03-03 15:17:09.386152+08,2023-03-03 15:17:09.386152+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT716QYJPQ7YD1MYNHRJG,临清市,临清,,371581,lq,linqing,115.713463,36.842598,,252600,"山东省,聊城市,临清市","山东,聊城,临清","",市,f,t,f,f,"",01GSWGT716QYJPQ7YD1MYNHRJG
01GSWGTBEQ8JPDK801Y6A0MT37,f,1820,2023-03-03 15:17:09.387253+08,2023-03-03 15:17:09.387253+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT71BRDV1Z7GC7FDN7C2W,滨城区,滨城,,371602,bc,bincheng,118.020149,37.384842,,256600,"山东省,滨州市,滨城区","山东,滨州,滨城","",区,f,t,f,f,"",01GSWGT71BRDV1Z7GC7FDN7C2W
01GSWGTBETCTAS2R1XV4SWVEJ0,f,1821,2023-03-03 15:17:09.388484+08,2023-03-03 15:17:09.388484+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT71BRDV1Z7GC7FDN7C2W,惠民县,惠民,,371621,hm,huimin,117.508942,37.483875,,251700,"山东省,滨州市,惠民县","山东,滨州,惠民","",县,f,t,f,f,"",01GSWGT71BRDV1Z7GC7FDN7C2W
01GSWGTBEYVRX0KFT0SCMRYHK8,f,1822,2023-03-03 15:17:09.390816+08,2023-03-03 15:17:09.390816+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT71BRDV1Z7GC7FDN7C2W,阳信县,阳信,,371622,yx,yangxin,117.581329,37.640491,,251800,"山东省,滨州市,阳信县","山东,滨州,阳信","",县,f,t,f,f,"",01GSWGT71BRDV1Z7GC7FDN7C2W
01GSWGTBFFR4J84YKM8W3569VZ,f,1823,2023-03-03 15:17:09.392191+08,2023-03-03 15:17:09.392192+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT71BRDV1Z7GC7FDN7C2W,无棣县,无棣,,371623,wd,wudi,117.616325,37.740849,,251900,"山东省,滨州市,无棣县","山东,滨州,无棣","",县,f,t,f,f,"",01GSWGT71BRDV1Z7GC7FDN7C2W
01GSWGTBFKJ2RHYHBQJK6P76FE,f,1824,2023-03-03 15:17:09.393832+08,2023-03-03 15:17:09.393832+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT71BRDV1Z7GC7FDN7C2W,沾化区,沾化,,371624,zh,zhanhua,118.129906,37.698456,,256800,"山东省,滨州市,沾化区","山东,滨州,沾化","",区,f,t,f,f,"",01GSWGT71BRDV1Z7GC7FDN7C2W
01GSWGTBFRNP5M5E0XMBNZE886,f,1825,2023-03-03 15:17:09.395146+08,2023-03-03 15:17:09.395146+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT71BRDV1Z7GC7FDN7C2W,博兴县,博兴,,371625,bx,boxing,118.123093,37.147003,,256500,"山东省,滨州市,博兴县","山东,滨州,博兴","",县,f,t,f,f,"",01GSWGT71BRDV1Z7GC7FDN7C2W
01GSWGTBFWZ8V6DC3QWVPAABXK,f,1826,2023-03-03 15:17:09.396282+08,2023-03-03 15:17:09.396282+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT71BRDV1Z7GC7FDN7C2W,邹平县,邹平,,371626,zp,zouping,117.736809,36.878029,,256200,"山东省,滨州市,邹平县","山东,滨州,邹平","",县,f,t,f,f,"",01GSWGT71BRDV1Z7GC7FDN7C2W
01GSWGTBFZEHR97WA1GZYDDYS6,f,1827,2023-03-03 15:17:09.397447+08,2023-03-03 15:17:09.397447+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT71ETXZCFFN8VWMB9N6T,牡丹区,牡丹,,371702,md,mudan,115.470947,35.243111,,274000,"山东省,菏泽市,牡丹区","山东,菏泽,牡丹","",区,f,t,f,f,"",01GSWGT71ETXZCFFN8VWMB9N6T
01GSWGTBG4E4DNJ3SS8ZGWYQHT,f,1828,2023-03-03 15:17:09.398632+08,2023-03-03 15:17:09.398632+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT71ETXZCFFN8VWMB9N6T,曹县,曹县,,371721,cx,caoxian,115.549484,34.823254,,274400,"山东省,菏泽市,曹县","山东,菏泽,曹县","","",f,t,f,f,"",01GSWGT71ETXZCFFN8VWMB9N6T
01GSWGTBG8PQTBS1EJJX1PXW1T,f,1829,2023-03-03 15:17:09.399739+08,2023-03-03 15:17:09.399739+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT71ETXZCFFN8VWMB9N6T,单县,单县,,371722,dx,danxian,116.082619,34.790852,,274300,"山东省,菏泽市,单县","山东,菏泽,单县","","",f,t,f,f,"",01GSWGT71ETXZCFFN8VWMB9N6T
01GSWGTBGBR5G63BDP0445SXAR,f,1830,2023-03-03 15:17:09.400888+08,2023-03-03 15:17:09.400888+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT71ETXZCFFN8VWMB9N6T,成武县,成武,,371723,cw,chengwu,115.897346,34.947365,,274200,"山东省,菏泽市,成武县","山东,菏泽,成武","",县,f,t,f,f,"",01GSWGT71ETXZCFFN8VWMB9N6T
01GSWGTBGEHZ12WQ86DJ2H1PMB,f,1831,2023-03-03 15:17:09.402027+08,2023-03-03 15:17:09.402028+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT71ETXZCFFN8VWMB9N6T,巨野县,巨野,,371724,jy,juye,116.08934,35.390999,,274900,"山东省,菏泽市,巨野县","山东,菏泽,巨野","",县,f,t,f,f,"",01GSWGT71ETXZCFFN8VWMB9N6T
01GSWGTBGRP2WJ59T9GT2ENSJ0,f,1832,2023-03-03 15:17:09.4031+08,2023-03-03 15:17:09.4031+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT71ETXZCFFN8VWMB9N6T,郓城县,郓城,,371725,yc,yuncheng,115.93885,35.594772,,274700,"山东省,菏泽市,郓城县","山东,菏泽,郓城","",县,f,t,f,f,"",01GSWGT71ETXZCFFN8VWMB9N6T
01GSWGTBGWESRNA02CBA54VAXP,f,1833,2023-03-03 15:17:09.404211+08,2023-03-03 15:17:09.404211+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT68G2FBVW5435GN8M6G2/01GSWGT71ETXZCFFN8VWMB9N6T,鄄城县,鄄城,,371726,jc,juancheng,115.514336,35.560257,,274600,"山东省,菏泽市,鄄城县","山东,菏泽,鄄城","",县,f,t,f,f,"",01GSWGT71ETXZCFFN8VWMB9N6T
